unit_id,station_id,zone,is_sensored,entry_time_s,exit_time_s,cycle_time_s,takt_time_s,torque_reading,true_cycle_time_s,pass_fail,defect_flag,defect_cause
VEH-0081,32,Final Assembly,TRUE,1473.21,1511.2,37.99,36.8,,37.99,PASS,0,
VEH-0081,33,Final Assembly,TRUE,1511.2,1543.83,32.63,32.6,41.52,32.63,,0,
VEH-0081,34,Final Assembly,TRUE,1543.83,1614.49,70.66,68,,70.66,,0,
VEH-0081,35,Final Assembly,TRUE,1614.49,1683.01,68.52,68.6,,68.52,,0,
VEH-0081,36,Final Assembly,TRUE,1683.01,1749.06,66.05,62.3,43.36,66.05,,0,
VEH-0081,37,Final Assembly,TRUE,1749.06,1784.56,35.5,42.2,,35.5,,0,
VEH-0081,38,Final Assembly,TRUE,1784.56,1818.93,34.37,33.9,,34.37,,0,
VEH-0081,39,Final Assembly,FALSE,1818.93,1877.17,,57.4,,58.24,,0,
VEH-0081,40,Final Assembly,TRUE,1877.17,1920.75,43.58,47.6,,43.58,,0,
VEH-0082,1,Body,FALSE,0,42.8,,45,,42.8,,0,
VEH-0082,2,Body,FALSE,42.8,118.11,,68,,75.31,,0,
VEH-0082,3,Body,FALSE,118.11,182.84,,59.3,,64.73,,0,
VEH-0082,4,Body,TRUE,182.84,234.71,51.87,53.9,,51.87,,0,
VEH-0082,5,Body,TRUE,234.71,267.21,32.5,36.2,,32.5,PASS,0,
VEH-0082,6,Body,FALSE,267.21,303.23,,36.2,,36.02,,0,
VEH-0082,7,Body,FALSE,303.23,336.14,,32.3,,32.91,,0,
VEH-0082,8,Body,FALSE,336.14,397.96,,64.6,,61.82,,0,
VEH-0082,9,Body,FALSE,397.96,449.77,,54,,51.81,PASS,0,
VEH-0082,10,Body,TRUE,449.77,512.69,62.92,58.3,,62.92,,0,
VEH-0082,11,Body,TRUE,512.69,543.09,30.4,30.8,,30.4,PASS,0,
VEH-0082,12,Body,TRUE,543.09,614.17,71.08,68.8,,71.08,,0,
VEH-0082,13,Body,TRUE,614.17,674.52,60.35,63.3,44.91,60.35,PASS,0,
VEH-0082,14,Body,TRUE,674.52,712.37,37.85,38.5,43.99,37.85,,0,
VEH-0082,15,Body,FALSE,712.37,751.82,,37.3,,39.45,PASS,0,
VEH-0082,16,Paint,FALSE,751.82,786.54,,37.3,,34.72,,0,
VEH-0082,17,Paint,TRUE,786.54,829.37,42.83,42.2,,42.83,,0,
VEH-0082,18,Paint,FALSE,829.37,879.46,,51,,50.09,,0,
VEH-0082,19,Paint,TRUE,879.46,927.74,48.28,47.3,44.49,48.28,,0,
VEH-0082,20,Paint,TRUE,927.74,971.14,43.4,41.6,,43.4,,0,
VEH-0082,21,Paint,TRUE,971.14,1023.07,51.93,54.5,,51.93,,0,
VEH-0082,22,Paint,TRUE,1023.07,1060.73,37.66,35.6,,37.66,PASS,0,
VEH-0082,23,Final Assembly,TRUE,1060.73,1102.37,41.64,41.7,,41.64,,0,
VEH-0082,24,Final Assembly,TRUE,1102.37,1144.09,41.72,44.7,,41.72,,0,
VEH-0082,25,Final Assembly,TRUE,1144.09,1193.93,49.84,48.2,,49.84,,0,
VEH-0082,26,Final Assembly,TRUE,1193.93,1254.72,60.79,61.4,,60.79,PASS,0,
VEH-0082,27,Final Assembly,TRUE,1254.72,1289.48,34.76,38,45.5,34.76,,0,
VEH-0082,28,Final Assembly,FALSE,1289.48,1342.63,,50.6,,53.15,,0,
VEH-0082,29,Final Assembly,TRUE,1342.63,1399.78,57.15,53.7,44.43,57.15,,0,
VEH-0082,30,Final Assembly,TRUE,1399.78,1431.91,32.13,31.9,,32.13,,0,
VEH-0082,31,Final Assembly,TRUE,1431.91,1486.35,54.44,54.3,,54.44,,0,
VEH-0082,32,Final Assembly,TRUE,1486.35,1525.89,39.54,36.8,,39.54,PASS,0,
VEH-0082,33,Final Assembly,TRUE,1525.89,1557.17,31.28,32.6,44.3,31.28,,0,
VEH-0082,34,Final Assembly,TRUE,1557.17,1622.33,65.16,68,,65.16,,0,
VEH-0082,35,Final Assembly,TRUE,1622.33,1685.96,63.63,68.6,,63.63,,0,
VEH-0082,36,Final Assembly,TRUE,1685.96,1749.03,63.07,62.3,47.4,63.07,,0,
VEH-0082,37,Final Assembly,TRUE,1749.03,1790.81,41.78,42.2,,41.78,,0,
VEH-0082,38,Final Assembly,TRUE,1790.81,1823.21,32.4,33.9,,32.4,,0,
VEH-0082,39,Final Assembly,FALSE,1823.21,1881.15,,57.4,,57.94,,0,
VEH-0082,40,Final Assembly,TRUE,1881.15,1930.15,49,47.6,,49,,0,
VEH-0083,1,Body,FALSE,0,46.96,,45,,46.96,,0,
VEH-0083,2,Body,FALSE,46.96,118.19,,68,,71.23,,0,
VEH-0083,3,Body,FALSE,118.19,177.88,,59.3,,59.69,,0,
VEH-0083,4,Body,TRUE,177.88,231.4,53.52,53.9,,53.52,,0,
VEH-0083,5,Body,TRUE,231.4,266.74,35.34,36.2,,35.34,PASS,0,
VEH-0083,6,Body,FALSE,266.74,301.44,,36.2,,34.7,,0,
VEH-0083,7,Body,FALSE,301.44,332.63,,32.3,,31.19,,0,
VEH-0083,8,Body,FALSE,332.63,392.87,,64.6,,60.24,,0,
VEH-0083,9,Body,FALSE,392.87,446.67,,54,,53.8,PASS,0,
VEH-0083,10,Body,TRUE,446.67,500.05,53.38,58.3,,53.38,,0,
VEH-0083,11,Body,TRUE,500.05,531.14,31.09,30.8,,31.09,PASS,0,
VEH-0083,12,Body,TRUE,531.14,599.82,68.68,68.8,,68.68,,0,
VEH-0083,13,Body,TRUE,599.82,663.59,63.77,63.3,44.22,63.77,PASS,0,
VEH-0083,14,Body,TRUE,663.59,708.03,44.44,38.5,47.04,44.44,,0,
VEH-0083,15,Body,FALSE,708.03,743.02,,37.3,,34.99,PASS,0,
VEH-0083,16,Paint,FALSE,743.02,780.75,,37.3,,37.73,,0,
VEH-0083,17,Paint,TRUE,780.75,821.67,40.92,42.2,,40.92,,0,
VEH-0083,18,Paint,FALSE,821.67,870.08,,51,,48.41,,0,
VEH-0083,19,Paint,TRUE,870.08,914.22,44.14,47.3,45.65,44.14,,0,
VEH-0083,20,Paint,TRUE,914.22,954.4,40.18,41.6,,40.18,,0,
VEH-0083,21,Paint,TRUE,954.4,1011.54,57.14,54.5,,57.14,,0,
VEH-0083,22,Paint,TRUE,1011.54,1048.91,37.37,35.6,,37.37,PASS,0,
VEH-0083,23,Final Assembly,TRUE,1048.91,1093.48,44.57,41.7,,44.57,,0,
VEH-0083,24,Final Assembly,TRUE,1093.48,1136.27,42.79,44.7,,42.79,,0,
VEH-0083,25,Final Assembly,TRUE,1136.27,1185.62,49.35,48.2,,49.35,,0,
VEH-0083,26,Final Assembly,TRUE,1185.62,1248.96,63.34,61.4,,63.34,PASS,0,
VEH-0083,27,Final Assembly,TRUE,1248.96,1286.06,37.1,38,43.84,37.1,,0,
VEH-0083,28,Final Assembly,FALSE,1286.06,1340.73,,50.6,,54.67,,0,
VEH-0083,29,Final Assembly,TRUE,1340.73,1395.04,54.31,53.7,45.95,54.31,,0,
VEH-0083,30,Final Assembly,TRUE,1395.04,1425.63,30.59,31.9,,30.59,,0,
VEH-0083,31,Final Assembly,TRUE,1425.63,1476.63,51,54.3,,51,,0,
VEH-0083,32,Final Assembly,TRUE,1476.63,1512.38,35.75,36.8,,35.75,PASS,0,
VEH-0083,33,Final Assembly,TRUE,1512.38,1544.78,32.4,32.6,43.4,32.4,,0,
VEH-0083,34,Final Assembly,TRUE,1544.78,1612.75,67.97,68,,67.97,,0,
VEH-0083,35,Final Assembly,TRUE,1612.75,1675.56,62.81,68.6,,62.81,,0,
VEH-0083,36,Final Assembly,TRUE,1675.56,1734.37,58.81,62.3,46.01,58.81,,0,
VEH-0083,37,Final Assembly,TRUE,1734.37,1777.84,43.47,42.2,,43.47,,0,
VEH-0083,38,Final Assembly,TRUE,1777.84,1811.07,33.23,33.9,,33.23,,0,
VEH-0083,39,Final Assembly,FALSE,1811.07,1865.55,,57.4,,54.48,,0,
VEH-0083,40,Final Assembly,TRUE,1865.55,1910.7,45.15,47.6,,45.15,,0,
VEH-0084,1,Body,FALSE,0,44.16,,45,,44.16,,0,
VEH-0084,2,Body,FALSE,44.16,113.59,,68,,69.43,,0,
VEH-0084,3,Body,FALSE,113.59,175.85,,59.3,,62.26,,0,
VEH-0084,4,Body,TRUE,175.85,232.15,56.3,53.9,,56.3,,0,
VEH-0084,5,Body,TRUE,232.15,269.01,36.86,36.2,,36.86,PASS,0,
VEH-0084,6,Body,FALSE,269.01,305.39,,36.2,,36.38,,0,
VEH-0084,7,Body,FALSE,305.39,336.24,,32.3,,30.85,,0,
VEH-0084,8,Body,FALSE,336.24,403.63,,64.6,,67.39,,0,
VEH-0084,9,Body,FALSE,403.63,459.82,,54,,56.19,PASS,0,
VEH-0084,10,Body,TRUE,459.82,514.8,54.98,58.3,,54.98,,0,
VEH-0084,11,Body,TRUE,514.8,546.16,31.36,30.8,,31.36,PASS,0,
VEH-0084,12,Body,TRUE,546.16,617.21,71.05,68.8,,71.05,,0,
VEH-0084,13,Body,TRUE,617.21,683.31,66.1,63.3,44.89,66.1,PASS,0,
VEH-0084,14,Body,TRUE,683.31,720.15,36.84,38.5,44.25,36.84,,0,
VEH-0084,15,Body,FALSE,720.15,755.58,,37.3,,35.43,PASS,0,
VEH-0084,16,Paint,FALSE,755.58,792.79,,37.3,,37.21,,0,
VEH-0084,17,Paint,TRUE,792.79,834.47,41.68,42.2,,41.68,,0,
VEH-0084,18,Paint,FALSE,834.47,890.94,,51,,56.47,,0,
VEH-0084,19,Paint,TRUE,890.94,940.35,49.41,47.3,46.45,49.41,,0,
VEH-0084,20,Paint,TRUE,940.35,982.93,42.58,41.6,,42.58,,0,
VEH-0084,21,Paint,TRUE,982.93,1036.43,53.5,54.5,,53.5,,0,
VEH-0084,22,Paint,TRUE,1036.43,1071.54,35.11,35.6,,35.11,PASS,0,
VEH-0084,23,Final Assembly,TRUE,1071.54,1112.86,41.32,41.7,,41.32,,0,
VEH-0084,24,Final Assembly,TRUE,1112.86,1157.98,45.12,44.7,,45.12,,0,
VEH-0084,25,Final Assembly,TRUE,1157.98,1207.12,49.14,48.2,,49.14,,0,
VEH-0084,26,Final Assembly,TRUE,1207.12,1268.52,61.4,61.4,,61.4,PASS,0,
VEH-0084,27,Final Assembly,TRUE,1268.52,1305.97,37.45,38,44.11,37.45,,0,
VEH-0084,28,Final Assembly,FALSE,1305.97,1353.05,,50.6,,47.08,,0,
VEH-0084,29,Final Assembly,TRUE,1353.05,1410.2,57.15,53.7,48.31,57.15,,0,
VEH-0084,30,Final Assembly,TRUE,1410.2,1444.01,33.81,31.9,,33.81,,0,
VEH-0084,31,Final Assembly,TRUE,1444.01,1494.9,50.89,54.3,,50.89,,0,
VEH-0084,32,Final Assembly,TRUE,1494.9,1533.15,38.25,36.8,,38.25,PASS,0,
VEH-0084,33,Final Assembly,TRUE,1533.15,1567.42,34.27,32.6,44.39,34.27,,0,
VEH-0084,34,Final Assembly,TRUE,1567.42,1637.08,69.66,68,,69.66,,0,
VEH-0084,35,Final Assembly,TRUE,1637.08,1704.11,67.03,68.6,,67.03,,0,
VEH-0084,36,Final Assembly,TRUE,1704.11,1771.18,67.07,62.3,45.55,67.07,,0,
VEH-0084,37,Final Assembly,TRUE,1771.18,1811.44,40.26,42.2,,40.26,,0,
VEH-0084,38,Final Assembly,TRUE,1811.44,1846.48,35.04,33.9,,35.04,,0,
VEH-0084,39,Final Assembly,FALSE,1846.48,1906.92,,57.4,,60.44,,0,
VEH-0084,40,Final Assembly,TRUE,1906.92,1954.99,48.07,47.6,,48.07,,0,
VEH-0085,1,Body,FALSE,0,48.44,,45,,48.44,,0,
VEH-0085,2,Body,FALSE,48.44,116.16,,68,,67.72,,0,
VEH-0085,3,Body,FALSE,116.16,172.47,,59.3,,56.31,,0,
VEH-0085,4,Body,TRUE,172.47,220.74,48.27,53.9,,48.27,,0,
VEH-0085,5,Body,TRUE,220.74,254.28,33.54,36.2,,33.54,PASS,0,
VEH-0085,6,Body,FALSE,254.28,287.99,,36.2,,33.71,,0,
VEH-0085,7,Body,FALSE,287.99,322.51,,32.3,,34.52,,0,
VEH-0085,8,Body,FALSE,322.51,387.48,,64.6,,64.97,,0,
VEH-0085,9,Body,FALSE,387.48,442.53,,54,,55.05,PASS,0,
VEH-0085,10,Body,TRUE,442.53,494.35,51.82,58.3,,51.82,,0,
VEH-0085,11,Body,TRUE,494.35,523.31,28.96,30.8,,28.96,PASS,0,
VEH-0085,12,Body,TRUE,523.31,595.16,71.85,68.8,,71.85,,0,
VEH-0085,13,Body,TRUE,595.16,659.37,64.21,63.3,44.78,64.21,PASS,0,
VEH-0085,14,Body,TRUE,659.37,698.96,39.59,38.5,47.45,39.59,,0,
VEH-0085,15,Body,FALSE,698.96,735.85,,37.3,,36.89,PASS,0,
VEH-0085,16,Paint,FALSE,735.85,773.28,,37.3,,37.43,,0,
VEH-0085,17,Paint,TRUE,773.28,815.89,42.61,42.2,,42.61,,0,
VEH-0085,18,Paint,FALSE,815.89,872.99,,51,,57.1,,0,
VEH-0085,19,Paint,TRUE,872.99,915.34,42.35,47.3,46.02,42.35,,0,
VEH-0085,20,Paint,TRUE,915.34,956.7,41.36,41.6,,41.36,,0,
VEH-0085,21,Paint,TRUE,956.7,1012.75,56.05,54.5,,56.05,,0,
VEH-0085,22,Paint,TRUE,1012.75,1047.18,34.43,35.6,,34.43,PASS,0,
VEH-0085,23,Final Assembly,TRUE,1047.18,1088.78,41.6,41.7,,41.6,,0,
VEH-0085,24,Final Assembly,TRUE,1088.78,1135.07,46.29,44.7,,46.29,,0,
VEH-0085,25,Final Assembly,TRUE,1135.07,1190.77,55.7,48.2,,55.7,,0,
VEH-0085,26,Final Assembly,TRUE,1190.77,1254.65,63.88,61.4,,63.88,PASS,0,
VEH-0085,27,Final Assembly,TRUE,1254.65,1291.04,36.39,38,44.36,36.39,,0,
VEH-0085,28,Final Assembly,FALSE,1291.04,1340.49,,50.6,,49.45,,0,
VEH-0085,29,Final Assembly,TRUE,1340.49,1389.36,48.87,53.7,44.5,48.87,,0,
VEH-0085,30,Final Assembly,TRUE,1389.36,1422.43,33.07,31.9,,33.07,,0,
VEH-0085,31,Final Assembly,TRUE,1422.43,1473.28,50.85,54.3,,50.85,,0,
VEH-0085,32,Final Assembly,TRUE,1473.28,1512.01,38.73,36.8,,38.73,PASS,0,
VEH-0085,33,Final Assembly,TRUE,1512.01,1545.41,33.4,32.6,43.9,33.4,,0,
VEH-0085,34,Final Assembly,TRUE,1545.41,1612.93,67.52,68,,67.52,,0,
VEH-0085,35,Final Assembly,TRUE,1612.93,1687.01,74.08,68.6,,74.08,,0,
VEH-0085,36,Final Assembly,TRUE,1687.01,1751.6,64.59,62.3,45.01,64.59,,0,
VEH-0085,37,Final Assembly,TRUE,1751.6,1793.3,41.7,42.2,,41.7,,0,
VEH-0085,38,Final Assembly,TRUE,1793.3,1827.33,34.03,33.9,,34.03,,0,
VEH-0085,39,Final Assembly,FALSE,1827.33,1883.26,,57.4,,55.93,,0,
VEH-0085,40,Final Assembly,TRUE,1883.26,1925.85,42.59,47.6,,42.59,,0,
VEH-0086,1,Body,FALSE,0,49.59,,45,,49.59,,0,
VEH-0086,2,Body,FALSE,49.59,118.38,,68,,68.79,,0,
VEH-0086,3,Body,FALSE,118.38,180.35,,59.3,,61.97,,0,
VEH-0086,4,Body,TRUE,180.35,232.98,52.63,53.9,,52.63,,0,
VEH-0086,5,Body,TRUE,232.98,269.23,36.25,36.2,,36.25,PASS,0,
VEH-0086,6,Body,FALSE,269.23,304.96,,36.2,,35.73,,0,
VEH-0086,7,Body,FALSE,304.96,334.66,,32.3,,29.7,,0,
VEH-0086,8,Body,FALSE,334.66,402.22,,64.6,,67.56,,0,
VEH-0086,9,Body,FALSE,402.22,461.77,,54,,59.55,PASS,0,
VEH-0086,10,Body,TRUE,461.77,517.52,55.75,58.3,,55.75,,0,
VEH-0086,11,Body,TRUE,517.52,549.8,32.28,30.8,,32.28,PASS,0,
VEH-0086,12,Body,TRUE,549.8,615.7,65.9,68.8,,65.9,,0,
VEH-0086,13,Body,TRUE,615.7,679.42,63.72,63.3,47.26,63.72,PASS,0,
VEH-0086,14,Body,TRUE,679.42,716.92,37.5,38.5,44.98,37.5,,0,
VEH-0086,15,Body,FALSE,716.92,750.87,,37.3,,33.95,PASS,0,
VEH-0086,16,Paint,FALSE,750.87,786.93,,37.3,,36.06,,0,
VEH-0086,17,Paint,TRUE,786.93,825.11,38.18,42.2,,38.18,,0,
VEH-0086,18,Paint,FALSE,825.11,877.2,,51,,52.09,,0,
VEH-0086,19,Paint,TRUE,877.2,926.46,49.26,47.3,44.67,49.26,,0,
VEH-0086,20,Paint,TRUE,926.46,968.65,42.19,41.6,,42.19,,0,
VEH-0086,21,Paint,TRUE,968.65,1022.26,53.61,54.5,,53.61,,0,
VEH-0086,22,Paint,TRUE,1022.26,1059.18,36.92,35.6,,36.92,PASS,0,
VEH-0086,23,Final Assembly,TRUE,1059.18,1101.15,41.97,41.7,,41.97,,0,
VEH-0086,24,Final Assembly,TRUE,1101.15,1141.4,40.25,44.7,,40.25,,0,
VEH-0086,25,Final Assembly,TRUE,1141.4,1191.87,50.47,48.2,,50.47,,0,
VEH-0086,26,Final Assembly,TRUE,1191.87,1252.07,60.2,61.4,,60.2,PASS,0,
VEH-0086,27,Final Assembly,TRUE,1252.07,1287.66,35.59,38,44.34,35.59,,0,
VEH-0086,28,Final Assembly,FALSE,1287.66,1333.45,,50.6,,45.79,,0,
VEH-0086,29,Final Assembly,TRUE,1333.45,1383.79,50.34,53.7,45.21,50.34,,0,
VEH-0086,30,Final Assembly,TRUE,1383.79,1416.05,32.26,31.9,,32.26,,0,
VEH-0086,31,Final Assembly,TRUE,1416.05,1471.18,55.13,54.3,,55.13,,0,
VEH-0086,32,Final Assembly,TRUE,1471.18,1507.99,36.81,36.8,,36.81,PASS,0,
VEH-0086,33,Final Assembly,TRUE,1507.99,1539.46,31.47,32.6,44.92,31.47,,0,
VEH-0086,34,Final Assembly,TRUE,1539.46,1605.97,66.51,68,,66.51,,0,
VEH-0086,35,Final Assembly,TRUE,1605.97,1668.99,63.02,68.6,,63.02,,0,
VEH-0086,36,Final Assembly,TRUE,1668.99,1728.88,59.89,62.3,46.33,59.89,,0,
VEH-0086,37,Final Assembly,TRUE,1728.88,1774.43,45.55,42.2,,45.55,,0,
VEH-0086,38,Final Assembly,TRUE,1774.43,1809.44,35.01,33.9,,35.01,,0,
VEH-0086,39,Final Assembly,FALSE,1809.44,1871.27,,57.4,,61.83,,0,
VEH-0086,40,Final Assembly,TRUE,1871.27,1919.07,47.8,47.6,,47.8,,0,
VEH-0087,1,Body,FALSE,0,40.9,,45,,40.9,,0,
VEH-0087,2,Body,FALSE,40.9,106.5,,68,,65.6,,0,
VEH-0087,3,Body,FALSE,106.5,161.68,,59.3,,55.18,,0,
VEH-0087,4,Body,TRUE,161.68,220.18,58.5,53.9,,58.5,,0,
VEH-0087,5,Body,TRUE,220.18,256.17,35.99,36.2,,35.99,PASS,0,
VEH-0087,6,Body,FALSE,256.17,291.74,,36.2,,35.57,,0,
VEH-0087,7,Body,FALSE,291.74,325.47,,32.3,,33.73,,0,
VEH-0087,8,Body,FALSE,325.47,386.45,,64.6,,60.98,,0,
VEH-0087,9,Body,FALSE,386.45,438.38,,54,,51.93,PASS,0,
VEH-0087,10,Body,TRUE,438.38,496.88,58.5,58.3,,58.5,,0,
VEH-0087,11,Body,TRUE,496.88,529.26,32.38,30.8,,32.38,PASS,0,
VEH-0087,12,Body,TRUE,529.26,599.79,70.53,68.8,,70.53,,0,
VEH-0087,13,Body,TRUE,599.79,663.88,64.09,63.3,45.12,64.09,PASS,0,
VEH-0087,14,Body,TRUE,663.88,703.15,39.27,38.5,45.3,39.27,,0,
VEH-0087,15,Body,FALSE,703.15,738.53,,37.3,,35.38,PASS,0,
VEH-0087,16,Paint,FALSE,738.53,775.92,,37.3,,37.39,,0,
VEH-0087,17,Paint,TRUE,775.92,815.85,39.93,42.2,,39.93,,0,
VEH-0087,18,Paint,FALSE,815.85,867.06,,51,,51.21,,0,
VEH-0087,19,Paint,TRUE,867.06,913.23,46.17,47.3,48.81,46.17,,0,
VEH-0087,20,Paint,TRUE,913.23,954.75,41.52,41.6,,41.52,,0,
VEH-0087,21,Paint,TRUE,954.75,1005.42,50.67,54.5,,50.67,,0,
VEH-0087,22,Paint,TRUE,1005.42,1040.78,35.36,35.6,,35.36,PASS,0,
VEH-0087,23,Final Assembly,TRUE,1040.78,1083.57,42.79,41.7,,42.79,,0,
VEH-0087,24,Final Assembly,TRUE,1083.57,1132.02,48.45,44.7,,48.45,,0,
VEH-0087,25,Final Assembly,TRUE,1132.02,1178.8,46.78,48.2,,46.78,,0,
VEH-0087,26,Final Assembly,TRUE,1178.8,1235.34,56.54,61.4,,56.54,PASS,0,
VEH-0087,27,Final Assembly,TRUE,1235.34,1274.89,39.55,38,42.93,39.55,,0,
VEH-0087,28,Final Assembly,FALSE,1274.89,1324.39,,50.6,,49.5,,0,
VEH-0087,29,Final Assembly,TRUE,1324.39,1377.4,53.01,53.7,44.9,53.01,,0,
VEH-0087,30,Final Assembly,TRUE,1377.4,1410.4,33,31.9,,33,,0,
VEH-0087,31,Final Assembly,TRUE,1410.4,1462.85,52.45,54.3,,52.45,,0,
VEH-0087,32,Final Assembly,TRUE,1462.85,1499.15,36.3,36.8,,36.3,PASS,0,
VEH-0087,33,Final Assembly,TRUE,1499.15,1531.73,32.58,32.6,45.22,32.58,,0,
VEH-0087,34,Final Assembly,TRUE,1531.73,1600.06,68.33,68,,68.33,,0,
VEH-0087,35,Final Assembly,TRUE,1600.06,1670.16,70.1,68.6,,70.1,,0,
VEH-0087,36,Final Assembly,TRUE,1670.16,1735.09,64.93,62.3,45.59,64.93,,0,
VEH-0087,37,Final Assembly,TRUE,1735.09,1778.25,43.16,42.2,,43.16,,0,
VEH-0087,38,Final Assembly,TRUE,1778.25,1809.46,31.21,33.9,,31.21,,0,
VEH-0087,39,Final Assembly,FALSE,1809.46,1867,,57.4,,57.54,,0,
VEH-0087,40,Final Assembly,TRUE,1867,1915.74,48.74,47.6,,48.74,,0,
VEH-0088,1,Body,FALSE,0,46.64,,45,,46.64,,0,
VEH-0088,2,Body,FALSE,46.64,117.35,,68,,70.71,,0,
VEH-0088,3,Body,FALSE,117.35,173.17,,59.3,,55.82,,0,
VEH-0088,4,Body,TRUE,173.17,226.79,53.62,53.9,,53.62,,0,
VEH-0088,5,Body,TRUE,226.79,264.78,37.99,36.2,,37.99,PASS,0,
VEH-0088,6,Body,FALSE,264.78,298.77,,36.2,,33.99,,0,
VEH-0088,7,Body,FALSE,298.77,331.75,,32.3,,32.98,,0,
VEH-0088,8,Body,FALSE,331.75,396.22,,64.6,,64.47,,0,
VEH-0088,9,Body,FALSE,396.22,445.48,,54,,49.26,PASS,0,
VEH-0088,10,Body,TRUE,445.48,504.13,58.65,58.3,,58.65,,0,
VEH-0088,11,Body,TRUE,504.13,533.64,29.51,30.8,,29.51,PASS,0,
VEH-0088,12,Body,TRUE,533.64,598.42,64.78,68.8,,64.78,,0,
VEH-0088,13,Body,TRUE,598.42,661.75,63.33,63.3,42.1,63.33,PASS,0,
VEH-0088,14,Body,TRUE,661.75,698.95,37.2,38.5,48.83,37.2,,0,
VEH-0088,15,Body,FALSE,698.95,737.46,,37.3,,38.51,PASS,0,
VEH-0088,16,Paint,FALSE,737.46,773.12,,37.3,,35.66,,0,
VEH-0088,17,Paint,TRUE,773.12,818.28,45.16,42.2,,45.16,,0,
VEH-0088,18,Paint,FALSE,818.28,866.75,,51,,48.47,,0,
VEH-0088,19,Paint,TRUE,866.75,912.74,45.99,47.3,43.28,45.99,,0,
VEH-0088,20,Paint,TRUE,912.74,954.87,42.13,41.6,,42.13,,0,
VEH-0088,21,Paint,TRUE,954.87,1013.11,58.24,54.5,,58.24,,0,
VEH-0088,22,Paint,TRUE,1013.11,1046.93,33.82,35.6,,33.82,PASS,0,
VEH-0088,23,Final Assembly,TRUE,1046.93,1084.32,37.39,41.7,,37.39,,0,
VEH-0088,24,Final Assembly,TRUE,1084.32,1131.46,47.14,44.7,,47.14,,0,
VEH-0088,25,Final Assembly,TRUE,1131.46,1183.4,51.94,48.2,,51.94,,0,
VEH-0088,26,Final Assembly,TRUE,1183.4,1238.68,55.28,61.4,,55.28,PASS,0,
VEH-0088,27,Final Assembly,TRUE,1238.68,1277.55,38.87,38,45.34,38.87,,0,
VEH-0088,28,Final Assembly,FALSE,1277.55,1326.16,,50.6,,48.61,,0,
VEH-0088,29,Final Assembly,TRUE,1326.16,1376.11,49.95,53.7,46.49,49.95,,0,
VEH-0088,30,Final Assembly,TRUE,1376.11,1408.29,32.18,31.9,,32.18,,0,
VEH-0088,31,Final Assembly,TRUE,1408.29,1463.28,54.99,54.3,,54.99,,0,
VEH-0088,32,Final Assembly,TRUE,1463.28,1498.94,35.66,36.8,,35.66,PASS,0,
VEH-0088,33,Final Assembly,TRUE,1498.94,1530.23,31.29,32.6,41.32,31.29,,0,
VEH-0088,34,Final Assembly,TRUE,1530.23,1597.45,67.22,68,,67.22,,0,
VEH-0088,35,Final Assembly,TRUE,1597.45,1670.99,73.54,68.6,,73.54,,0,
VEH-0088,36,Final Assembly,TRUE,1670.99,1730.51,59.52,62.3,42.72,59.52,,0,
VEH-0088,37,Final Assembly,TRUE,1730.51,1773.63,43.12,42.2,,43.12,,0,
VEH-0088,38,Final Assembly,TRUE,1773.63,1808.58,34.95,33.9,,34.95,,0,
VEH-0088,39,Final Assembly,FALSE,1808.58,1864.3,,57.4,,55.72,,0,
VEH-0088,40,Final Assembly,TRUE,1864.3,1911.07,46.77,47.6,,46.77,,0,
VEH-0089,1,Body,FALSE,0,45.65,,45,,45.65,,0,
VEH-0089,2,Body,FALSE,45.65,111.93,,68,,66.28,,0,
VEH-0089,3,Body,FALSE,111.93,169.71,,59.3,,57.78,,0,
VEH-0089,4,Body,TRUE,169.71,220.37,50.66,53.9,,50.66,,0,
VEH-0089,5,Body,TRUE,220.37,259.8,39.43,36.2,,39.43,PASS,0,
VEH-0089,6,Body,FALSE,259.8,296.02,,36.2,,36.22,,0,
VEH-0089,7,Body,FALSE,296.02,327.96,,32.3,,31.94,,0,
VEH-0089,8,Body,FALSE,327.96,389.56,,64.6,,61.6,,0,
VEH-0089,9,Body,FALSE,389.56,451.49,,54,,61.93,PASS,0,
VEH-0089,10,Body,TRUE,451.49,506.66,55.17,58.3,,55.17,,0,
VEH-0089,11,Body,TRUE,506.66,536.8,30.14,30.8,,30.14,PASS,0,
VEH-0089,12,Body,TRUE,536.8,607.03,70.23,68.8,,70.23,,0,
VEH-0089,13,Body,TRUE,607.03,672.23,65.2,63.3,46.44,65.2,PASS,0,
VEH-0089,14,Body,TRUE,672.23,714.22,41.99,38.5,45.76,41.99,,0,
VEH-0089,15,Body,FALSE,714.22,749.56,,37.3,,35.34,PASS,0,
VEH-0089,16,Paint,FALSE,749.56,786.38,,37.3,,36.82,,0,
VEH-0089,17,Paint,TRUE,786.38,829.23,42.85,42.2,,42.85,,0,
VEH-0089,18,Paint,FALSE,829.23,885.5,,51,,56.27,,0,
VEH-0089,19,Paint,TRUE,885.5,929.5,44,47.3,46.8,44,,0,
VEH-0089,20,Paint,TRUE,929.5,971.47,41.97,41.6,,41.97,,0,
VEH-0089,21,Paint,TRUE,971.47,1028.26,56.79,54.5,,56.79,,0,
VEH-0089,22,Paint,TRUE,1028.26,1063.68,35.42,35.6,,35.42,PASS,0,
